run_id,config_name,algorithm,seed,eval_day,ambient_scenario,n_evs_with_session,sum_d_cal,sum_d_cal_point_estimate,jensen_gap_pct,sum_d_cyc_unchanged
station_v0_bogota__RoundRobin__seed0__2022-11-09,station_v0_bogota,RoundRobin,0,2022-11-09,bogota_outdoor_plus5,14,0.00011935785801884649,0.00011591703239555914,2.882780975127787,0.0002540448582872602
station_v0_bogota__RoundRobin__seed0__2022-11-09,station_v0_bogota,RoundRobin,0,2022-11-09,bogota_underground,14,8.787130670437632e-05,8.785351326514862e-05,0.02024943055366511,0.00024723473586299314
station_v0_bogota__RoundRobin__seed1__2022-01-17,station_v0_bogota,RoundRobin,1,2022-01-17,default,14,0.00021974176022682943,0.00021974176022682943,0.0,0.00024837925643379967
station_v0_bogota__RoundRobin__seed1__2022-01-17,station_v0_bogota,RoundRobin,1,2022-01-17,bogota_outdoor,14,0.00010613097042456361,0.00010462020843383075,1.4234883415173203,0.0002473216994341838
station_v0_bogota__RoundRobin__seed1__2022-01-17,station_v0_bogota,RoundRobin,1,2022-01-17,bogota_outdoor_plus5,14,0.0001230453834233822,0.00011902582114139431,3.266731485696727,0.00024385482324508392
station_v0_bogota__RoundRobin__seed1__2022-01-17,station_v0_bogota,RoundRobin,1,2022-01-17,bogota_underground,14,9.000825032400985e-05,8.998239002477366e-05,0.02873103203661472,0.00023972640756540742
station_v0_bogota__RoundRobin__seed1__2022-02-14,station_v0_bogota,RoundRobin,1,2022-02-14,default,14,0.0002200157755088795,0.0002200157755088795,0.0,0.00024713212472667593
station_v0_bogota__RoundRobin__seed1__2022-02-14,station_v0_bogota,RoundRobin,1,2022-02-14,bogota_outdoor,14,0.00010626707006611151,0.00010475723399979258,1.4207939161017862,0.0002464442550468143
station_v0_bogota__RoundRobin__seed1__2022-02-14,station_v0_bogota,RoundRobin,1,2022-02-14,bogota_outdoor_plus5,14,0.00012320404957675613,0.00011916343624814092,3.2796108102744705,0.00024301638637663084
station_v0_bogota__RoundRobin__seed1__2022-02-14,station_v0_bogota,RoundRobin,1,2022-02-14,bogota_underground,14,9.010735233593477e-05,9.00815106902974e-05,0.028678731499095726,0.00023879068190177846
station_v0_bogota__RoundRobin__seed1__2022-03-05,station_v0_bogota,RoundRobin,1,2022-03-05,default,15,0.00023526171104762395,0.00023526171104762395,0.0,0.00025541048339408075
station_v0_bogota__RoundRobin__seed1__2022-03-05,station_v0_bogota,RoundRobin,1,2022-03-05,bogota_outdoor,15,0.00011444866607456872,0.00011304448228400597,1.2269114518537612,0.0002540183036737069
station_v0_bogota__RoundRobin__seed1__2022-03-05,station_v0_bogota,RoundRobin,1,2022-03-05,bogota_outdoor_plus5,15,0.00013177637826621474,0.0001279205562281548,2.9260343081143203,0.0002505654338128454
station_v0_bogota__RoundRobin__seed1__2022-03-05,station_v0_bogota,RoundRobin,1,2022-03-05,bogota_underground,15,9.628445034114292e-05,9.626025992989903e-05,0.025123902310474365,0.00024610144490215866
station_v0_bogota__RoundRobin__seed1__2022-04-06,station_v0_bogota,RoundRobin,1,2022-04-06,default,14,0.00021960058556535212,0.00021960058556535212,0.0,0.00024927934367240703
station_v0_bogota__RoundRobin__seed1__2022-04-06,station_v0_bogota,RoundRobin,1,2022-04-06,bogota_outdoor,14,0.00010607135274260536,0.00010456224122461573,1.4227324145206908,0.0002491678345832767
station_v0_bogota__RoundRobin__seed1__2022-04-06,station_v0_bogota,RoundRobin,1,2022-04-06,bogota_outdoor_plus5,14,0.00012299489197503108,0.0001189561599605098,3.283658328950097,0.00024616049500115014
station_v0_bogota__RoundRobin__seed1__2022-04-06,station_v0_bogota,RoundRobin,1,2022-04-06,bogota_underground,14,8.995653546865147e-05,8.993070465092287e-05,0.0287147760793822,0.00024311459601605745
station_v0_bogota__RoundRobin__seed1__2022-05-21,station_v0_bogota,RoundRobin,1,2022-05-21,default,15,0.00023288353581623115,0.00023288353581623115,0.0,0.00026111327580059985
station_v0_bogota__RoundRobin__seed1__2022-05-21,station_v0_bogota,RoundRobin,1,2022-05-21,bogota_outdoor,15,0.00011347828655561988,0.00011209807051297532,1.216282061121938,0.00026084192096131344
station_v0_bogota__RoundRobin__seed1__2022-05-21,station_v0_bogota,RoundRobin,1,2022-05-21,bogota_outdoor_plus5,15,0.000131031993471458,0.00012715617060078457,2.957921014548006,0.00025806054882031787
station_v0_bogota__RoundRobin__seed1__2022-05-21,station_v0_bogota,RoundRobin,1,2022-05-21,bogota_underground,15,9.541697630157204e-05,9.53932012257349e-05,0.024917029189854858,0.0002546151023125692
station_v0_bogota__RoundRobin__seed1__2022-06-15,station_v0_bogota,RoundRobin,1,2022-06-15,default,14,0.000219283365229687,0.000219283365229687,0.0,0.00024850458153179383
station_v0_bogota__RoundRobin__seed1__2022-06-15,station_v0_bogota,RoundRobin,1,2022-06-15,bogota_outdoor,14,0.00010597246849287512,0.0001044696854864634,1.4180881391026137,0.0002485639425797628
station_v0_bogota__RoundRobin__seed1__2022-06-15,station_v0_bogota,RoundRobin,1,2022-06-15,bogota_outdoor_plus5,14,0.00012288088709460395,0.00011885231739293132,3.278434748417062,0.0002457788762650007
station_v0_bogota__RoundRobin__seed1__2022-06-15,station_v0_bogota,RoundRobin,1,2022-06-15,bogota_underground,14,8.983914350644771e-05,8.981342569655612e-05,0.028626508321225822,0.00024300810017306642
station_v0_bogota__RoundRobin__seed1__2022-07-10,station_v0_bogota,RoundRobin,1,2022-07-10,default,15,0.0002356257385309774,0.0002356257385309774,0.0,0.0002506803012062232
station_v0_bogota__RoundRobin__seed1__2022-07-10,station_v0_bogota,RoundRobin,1,2022-07-10,bogota_outdoor,15,0.00011459413249487958,0.00011318417075350382,1.230396103778491,0.00024912298962379004
station_v0_bogota__RoundRobin__seed1__2022-07-10,station_v0_bogota,RoundRobin,1,2022-07-10,bogota_outdoor_plus5,15,0.00013212152070186129,0.00012826908890074535,2.915824598938073,0.00024691568761389774
station_v0_bogota__RoundRobin__seed1__2022-07-10,station_v0_bogota,RoundRobin,1,2022-07-10,bogota_underground,15,9.641831622880025e-05,9.639402604930545e-05,0.02519249499976453,0.0002434918629067731
station_v0_bogota__RoundRobin__seed1__2022-08-24,station_v0_bogota,RoundRobin,1,2022-08-24,default,14,0.00021937229632276452,0.00021937229632276452,0.0,0.0002482842290318576
station_v0_bogota__RoundRobin__seed1__2022-08-24,station_v0_bogota,RoundRobin,1,2022-08-24,bogota_outdoor,14,0.00010599983097298557,0.00010449517591676238,1.4194881656053366,0.0002482474523100675
station_v0_bogota__RoundRobin__seed1__2022-08-24,station_v0_bogota,RoundRobin,1,2022-08-24,bogota_outdoor_plus5,14,0.00012307360564758074,0.00011903385040295023,3.282389610164089,0.0002455646552610084
station_v0_bogota__RoundRobin__seed1__2022-08-24,station_v0_bogota,RoundRobin,1,2022-08-24,bogota_underground,14,8.987205705708364e-05,8.98463056040262e-05,0.028653459040204287,0.00024269567244757301
station_v0_bogota__RoundRobin__seed1__2022-09-17,station_v0_bogota,RoundRobin,1,2022-09-17,default,15,0.00023503842579666967,0.00023503842579666967,0.0,0.0002567248798325563
station_v0_bogota__RoundRobin__seed1__2022-09-17,station_v0_bogota,RoundRobin,1,2022-09-17,bogota_outdoor,15,0.00011434998190787155,0.00011294602673450797,1.2277703502346913,0.00025501847481185095
station_v0_bogota__RoundRobin__seed1__2022-09-17,station_v0_bogota,RoundRobin,1,2022-09-17,bogota_outdoor_plus5,15,0.00013162277174597758,0.00012779664442540045,2.906888580010521,0.0002513328710464247
station_v0_bogota__RoundRobin__seed1__2022-09-17,station_v0_bogota,RoundRobin,1,2022-09-17,bogota_underground,15,9.620578078416263e-05,9.61815931384e-05,0.025141572123293952,0.0002467390850307235
station_v0_bogota__RoundRobin__seed1__2022-11-09,station_v0_bogota,RoundRobin,1,2022-11-09,default,14,0.0002193515930388369,0.0002193515930388369,0.0,0.00024727288023193095
station_v0_bogota__RoundRobin__seed1__2022-11-09,station_v0_bogota,RoundRobin,1,2022-11-09,bogota_outdoor,14,0.0001059756092342828,0.00010446953897911662,1.4211480038172526,0.0002462879368490965
station_v0_bogota__RoundRobin__seed1__2022-11-09,station_v0_bogota,RoundRobin,1,2022-11-09,bogota_outdoor_plus5,14,0.0001228698123241198,0.00011885916941904014,3.264140173421868,0.0002433812982727704
station_v0_bogota__RoundRobin__seed1__2022-11-09,station_v0_bogota,RoundRobin,1,2022-11-09,bogota_underground,14,8.986583599442217e-05,8.984005805425686e-05,0.028684916665012668,0.00024000926258778207
station_v0_bogota__RoundRobin__seed2__2022-01-17,station_v0_bogota,RoundRobin,2,2022-01-17,default,12,0.00019771002273572338,0.00019771002273572338,0.0,0.0001731896363010901
station_v0_bogota__RoundRobin__seed2__2022-01-17,station_v0_bogota,RoundRobin,2,2022-01-17,bogota_outdoor,12,9.673527431722882e-05,9.574476786838716e-05,1.0239351217358865,0.00017269263163166037
station_v0_bogota__RoundRobin__seed2__2022-01-17,station_v0_bogota,RoundRobin,2,2022-01-17,bogota_outdoor_plus5,12,0.00011096556843390438,0.00010809352586726027,2.588228589442871,0.00017057429833727643
station_v0_bogota__RoundRobin__seed2__2022-01-17,station_v0_bogota,RoundRobin,2,2022-01-17,bogota_underground,12,8.097583883359359e-05,8.09597508814317e-05,0.01986759556137817,0.000167910682449543
station_v0_bogota__RoundRobin__seed2__2022-02-14,station_v0_bogota,RoundRobin,2,2022-02-14,default,12,0.00019723187102555588,0.00019723187102555588,0.0,0.00017238465736585623
station_v0_bogota__RoundRobin__seed2__2022-02-14,station_v0_bogota,RoundRobin,2,2022-02-14,bogota_outdoor,12,9.65299901615703e-05,9.554264601952364e-05,1.0228366753110159,0.00017184447454100972
station_v0_bogota__RoundRobin__seed2__2022-02-14,station_v0_bogota,RoundRobin,2,2022-02-14,bogota_outdoor_plus5,12,0.00011071066310298642,0.00010779435434118869,2.6341715242775576,0.00017019788605092493
station_v0_bogota__RoundRobin__seed2__2022-02-14,station_v0_bogota,RoundRobin,2,2022-02-14,bogota_underground,12,8.080387123764349e-05,8.078783227691198e-05,0.019849247920737216,0.00016810492106591985
station_v0_bogota__RoundRobin__seed2__2022-03-05,station_v0_bogota,RoundRobin,2,2022-03-05,default,14,0.00022562864338843635,0.00022562864338843635,0.0,0.0002823012927112759
station_v0_bogota__RoundRobin__seed2__2022-03-05,station_v0_bogota,RoundRobin,2,2022-03-05,bogota_outdoor,14,0.00010646800520738949,0.00010568020179349946,0.7399438097440267,0.00028069491061566665
station_v0_bogota__RoundRobin__seed2__2022-03-05,station_v0_bogota,RoundRobin,2,2022-03-05,bogota_outdoor_plus5,14,0.00012263490682958426,0.00011987524121521624,2.250310034648536,0.0002769000906242544
station_v0_bogota__RoundRobin__seed2__2022-03-05,station_v0_bogota,RoundRobin,2,2022-03-05,bogota_underground,14,9.187069239536167e-05,9.185733787964467e-05,0.014536208848328933,0.00027212305109643745
station_v0_bogota__RoundRobin__seed2__2022-04-06,station_v0_bogota,RoundRobin,2,2022-04-06,default,12,0.0001975582783536699,0.0001975582783536699,0.0,0.00017227715892556537
station_v0_bogota__RoundRobin__seed2__2022-04-06,station_v0_bogota,RoundRobin,2,2022-04-06,bogota_outdoor,12,9.667494748719544e-05,9.568498604157446e-05,1.0240103267209946,0.00017194590887886337
station_v0_bogota__RoundRobin__seed2__2022-04-06,station_v0_bogota,RoundRobin,2,2022-04-06,bogota_outdoor_plus5,12,0.00011088360170740543,0.00010798382974485319,2.6151495062399133,0.0001699155978138197
station_v0_bogota__RoundRobin__seed2__2022-04-06,station_v0_bogota,RoundRobin,2,2022-04-06,bogota_underground,12,8.092168195480512e-05,8.090560374134611e-05,0.019868857234066607,0.00016745865871472363
station_v0_bogota__RoundRobin__seed2__2022-05-21,station_v0_bogota,RoundRobin,2,2022-05-21,default,14,0.00022497947560697718,0.00022497947560697718,0.0,0.00028286478591065683
station_v0_bogota__RoundRobin__seed2__2022-05-21,station_v0_bogota,RoundRobin,2,2022-05-21,bogota_outdoor,14,0.00010616132504534973,0.00010537742030825984,0.7384089608480512,0.00027986116456040264
station_v0_bogota__RoundRobin__seed2__2022-05-21,station_v0_bogota,RoundRobin,2,2022-05-21,bogota_outdoor_plus5,14,0.0001230364450649952,0.00012015042722361442,2.3456609461174014,0.00027549511352848436
station_v0_bogota__RoundRobin__seed2__2022-05-21,station_v0_bogota,RoundRobin,2,2022-05-21,bogota_underground,14,9.16374394694825e-05,9.162414559335237e-05,0.014507035778265634,0.00027024804671322146
station_v0_bogota__RoundRobin__seed2__2022-06-15,station_v0_bogota,RoundRobin,2,2022-06-15,default,12,0.00019758449611225203,0.00019758449611225203,0.0,0.00016844077244156788
station_v0_bogota__RoundRobin__seed2__2022-06-15,station_v0_bogota,RoundRobin,2,2022-06-15,bogota_outdoor,12,9.667820475124169e-05,9.568866209064538e-05,1.0235426517718824,0.00016783007141383255
station_v0_bogota__RoundRobin__seed2__2022-06-15,station_v0_bogota,RoundRobin,2,2022-06-15,bogota_outdoor_plus5,12,0.00011103859229988239,0.0001081586833057082,2.59361086494721,0.00016593780617145547
station_v0_bogota__RoundRobin__seed2__2022-06-15,station_v0_bogota,RoundRobin,2,2022-06-15,bogota_underground,12,8.091487178592843e-05,8.089880122560139e-05,0.019861071237381414,0.00016345504556247237
station_v0_bogota__RoundRobin__seed2__2022-07-10,station_v0_bogota,RoundRobin,2,2022-07-10,default,14,0.0002247497116859079,0.0002247497116859079,0.0,0.0002840010619722102
station_v0_bogota__RoundRobin__seed2__2022-07-10,station_v0_bogota,RoundRobin,2,2022-07-10,bogota_outdoor,14,0.00010605058939421138,0.00010526537047617813,0.740419192876368,0.00028271605841954646
station_v0_bogota__RoundRobin__seed2__2022-07-10,station_v0_bogota,RoundRobin,2,2022-07-10,bogota_outdoor_plus5,14,0.00012227122006775096,0.00011950091545724929,2.2657045615203946,0.00027923367684310174
station_v0_bogota__RoundRobin__seed2__2022-07-10,station_v0_bogota,RoundRobin,2,2022-07-10,bogota_underground,14,9.155467109542955e-05,9.154135847982366e-05,0.014540618678005645,0.0002744147913138411
station_v0_bogota__RoundRobin__seed2__2022-08-24,station_v0_bogota,RoundRobin,2,2022-08-24,default,12,0.00019767664212484715,0.00019767664212484715,0.0,0.00017201305179556853
station_v0_bogota__RoundRobin__seed2__2022-08-24,station_v0_bogota,RoundRobin,2,2022-08-24,bogota_outdoor,12,9.672001521960235e-05,9.572923666743129e-05,1.024377994483872,0.00017113184251131534
station_v0_bogota__RoundRobin__seed2__2022-08-24,station_v0_bogota,RoundRobin,2,2022-08-24,bogota_outdoor_plus5,12,0.00011107254923154425,0.00010817800613959315,2.6059932107230797,0.000169315960169985
station_v0_bogota__RoundRobin__seed2__2022-08-24,station_v0_bogota,RoundRobin,2,2022-08-24,bogota_underground,12,8.096361196611383e-05,8.094751906454563e-05,0.01987670902693459,0.0001666577537538416
station_v0_bogota__RoundRobin__seed2__2022-09-17,station_v0_bogota,RoundRobin,2,2022-09-17,default,14,0.000224564339200496,0.000224564339200496,0.0,0.00028409876530229776
station_v0_bogota__RoundRobin__seed2__2022-09-17,station_v0_bogota,RoundRobin,2,2022-09-17,bogota_outdoor,14,0.00010598028344815951,0.00010519614336341501,0.7398924207709503,0.0002835403369942953
station_v0_bogota__RoundRobin__seed2__2022-09-17,station_v0_bogota,RoundRobin,2,2022-09-17,bogota_outdoor_plus5,14,0.0001221892338064565,0.00011944350566381906,2.247111351059428,0.00027988962374138587
station_v0_bogota__RoundRobin__seed2__2022-09-17,station_v0_bogota,RoundRobin,2,2022-09-17,bogota_underground,14,9.148675180547211e-05,9.147345591865784e-05,0.014533128077970971,0.0002746884720895283
station_v0_bogota__RoundRobin__seed2__2022-11-09,station_v0_bogota,RoundRobin,2,2022-11-09,default,12,0.00019764669536525423,0.00019764669536525423,0.0,0.00017215345427570194
station_v0_bogota__RoundRobin__seed2__2022-11-09,station_v0_bogota,RoundRobin,2,2022-11-09,bogota_outdoor,12,9.671074543567986e-05,9.572035353499918e-05,1.0240763797435168,0.00017165939237471608
station_v0_bogota__RoundRobin__seed2__2022-11-09,station_v0_bogota,RoundRobin,2,2022-11-09,bogota_outdoor_plus5,12,0.00011092615241314581,0.00010802440432917376,2.6159278230118863,0.00016976460957425602
station_v0_bogota__RoundRobin__seed2__2022-11-09,station_v0_bogota,RoundRobin,2,2022-11-09,bogota_underground,12,8.095302894801816e-05,8.093694284471685e-05,0.019870909724252796,0.00016734972863616704
station_v0_bogota__RoundRobin__seed3__2022-01-17,station_v0_bogota,RoundRobin,3,2022-01-17,default,13,0.00024242097461760702,0.00024242097461760702,0.0,0.00023601652637345765
station_v0_bogota__RoundRobin__seed3__2022-01-17,station_v0_bogota,RoundRobin,3,2022-01-17,bogota_outdoor,13,0.00011334056314297824,0.00011195038624549163,1.2265484297381775,0.0002343027882367991
station_v0_bogota__RoundRobin__seed3__2022-01-17,station_v0_bogota,RoundRobin,3,2022-01-17,bogota_outdoor_plus5,13,0.00012890502762510797,0.00012518942126496594,2.8824371156011512,0.00023047305773480533
station_v0_bogota__RoundRobin__seed3__2022-01-17,station_v0_bogota,RoundRobin,3,2022-01-17,bogota_underground,13,9.863292699774217e-05,9.86101204105012e-05,0.02312269131128727,0.00022623009288966764
station_v0_bogota__RoundRobin__seed3__2022-02-14,station_v0_bogota,RoundRobin,3,2022-02-14,default,13,0.00024253091250828597,0.00024253091250828597,0.0,0.00023536137190674055
station_v0_bogota__RoundRobin__seed3__2022-02-14,station_v0_bogota,RoundRobin,3,2022-02-14,bogota_outdoor,13,0.00011337149037904814,0.00011198066357839855,1.2267870837716581,0.0002333360822070322
station_v0_bogota__RoundRobin__seed3__2022-02-14,station_v0_bogota,RoundRobin,3,2022-02-14,bogota_outdoor_plus5,13,0.00012894732299718423,0.0001252296940604698,2.8830601910173876,0.00023009549950744104
station_v0_bogota__RoundRobin__seed3__2022-02-14,station_v0_bogota,RoundRobin,3,2022-02-14,bogota_underground,13,9.867008689974695e-05,9.864726369231589e-05,0.023130827333974154,0.00022601499155477833
station_v0_bogota__RoundRobin__seed3__2022-03-05,station_v0_bogota,RoundRobin,3,2022-03-05,default,13,0.0001974808751758717,0.0001974808751758717,0.0,0.000218083764930742
station_v0_bogota__RoundRobin__seed3__2022-03-05,station_v0_bogota,RoundRobin,3,2022-03-05,bogota_outdoor,13,9.721441118828903e-05,9.65272354364209e-05,0.7068661358624985,0.00021731240484716634
station_v0_bogota__RoundRobin__seed3__2022-03-05,station_v0_bogota,RoundRobin,3,2022-03-05,bogota_outdoor_plus5,13,0.00011300350486643012,0.00011051313735301288,2.2037967020234,0.00021463111210378758
station_v0_bogota__RoundRobin__seed3__2022-03-05,station_v0_bogota,RoundRobin,3,2022-03-05,bogota_underground,13,8.095000692515766e-05,8.093893572194722e-05,0.013676593283895448,0.00021130802271201318
station_v0_bogota__RoundRobin__seed3__2022-04-06,station_v0_bogota,RoundRobin,3,2022-04-06,default,13,0.00024215527845790452,0.00024215527845790452,0.0,0.00023590714824859018
station_v0_bogota__RoundRobin__seed3__2022-04-06,station_v0_bogota,RoundRobin,3,2022-04-06,bogota_outdoor,13,0.00011323216621871496,0.00011184244569794076,1.2273195569621687,0.00023426105646160683
station_v0_bogota__RoundRobin__seed3__2022-04-06,station_v0_bogota,RoundRobin,3,2022-04-06,bogota_outdoor_plus5,13,0.00012908903287047076,0.0001253361135366603,2.907233287258548,0.00023061639861226234
station_v0_bogota__RoundRobin__seed3__2022-04-06,station_v0_bogota,RoundRobin,3,2022-04-06,bogota_underground,13,9.853555736818496e-05,9.851275649212001e-05,0.023139744346046386,0.00022634134971884453
station_v0_bogota__RoundRobin__seed3__2022-05-21,station_v0_bogota,RoundRobin,3,2022-05-21,default,13,0.00019736669689367068,0.00019736669689367068,0.0,0.0002154877203794211
station_v0_bogota__RoundRobin__seed3__2022-05-21,station_v0_bogota,RoundRobin,3,2022-05-21,bogota_outdoor,13,9.716777457063541e-05,9.648125757794644e-05,0.7065274425832572,0.0002131586532486121
station_v0_bogota__RoundRobin__seed3__2022-05-21,station_v0_bogota,RoundRobin,3,2022-05-21,bogota_outdoor_plus5,13,0.00011359275568250863,0.00011101643738656608,2.268030457103578,0.00021017365434202186
station_v0_bogota__RoundRobin__seed3__2022-05-21,station_v0_bogota,RoundRobin,3,2022-05-21,bogota_underground,13,8.091002339361572e-05,8.089896118807822e-05,0.013672231292879554,0.00020701890639242588
station_v0_bogota__RoundRobin__seed3__2022-06-15,station_v0_bogota,RoundRobin,3,2022-06-15,default,13,0.0002423755014790289,0.0002423755014790289,0.0,0.00023717914952041765
station_v0_bogota__RoundRobin__seed3__2022-06-15,station_v0_bogota,RoundRobin,3,2022-06-15,bogota_outdoor,13,0.00011330354110220957,0.00011191430358124125,1.2261201260383423,0.00023516480732175133
station_v0_bogota__RoundRobin__seed3__2022-06-15,station_v0_bogota,RoundRobin,3,2022-06-15,bogota_outdoor_plus5,13,0.0001285132590006384,0.0001248323377311252,2.864234630836738,0.00023180540444298585
station_v0_bogota__RoundRobin__seed3__2022-06-15,station_v0_bogota,RoundRobin,3,2022-06-15,bogota_underground,13,9.861211109657691e-05,9.85893101406517e-05,0.023121861677697968,0.0002275674324038329
station_v0_bogota__RoundRobin__seed3__2022-07-10,station_v0_bogota,RoundRobin,3,2022-07-10,default,13,0.00019740929916106436,0.00019740929916106436,0.0,0.0002204345754923064
station_v0_bogota__RoundRobin__seed3__2022-07-10,station_v0_bogota,RoundRobin,3,2022-07-10,bogota_outdoor,13,9.712695398702298e-05,9.643745676561071e-05,0.7098927672584,0.00021617127830675698
station_v0_bogota__RoundRobin__seed3__2022-07-10,station_v0_bogota,RoundRobin,3,2022-07-10,bogota_outdoor_plus5,13,0.00011313369120091911,0.0001104786188011693,2.3468450216430616,0.0002118149168663558
station_v0_bogota__RoundRobin__seed3__2022-07-10,station_v0_bogota,RoundRobin,3,2022-07-10,bogota_underground,13,8.092398580486524e-05,8.0912867982654e-05,0.013738599378988694,0.00020741240281071772
station_v0_bogota__RoundRobin__seed3__2022-08-24,station_v0_bogota,RoundRobin,3,2022-08-24,default,13,0.0002421533256605851,0.0002421533256605851,0.0,0.0002364685138362841
station_v0_bogota__RoundRobin__seed3__2022-08-24,station_v0_bogota,RoundRobin,3,2022-08-24,bogota_outdoor,13,0.00011322975814574781,0.00011184042205348357,1.227006146631445,0.00023448218579309775
station_v0_bogota__RoundRobin__seed3__2022-08-24,station_v0_bogota,RoundRobin,3,2022-08-24,bogota_outdoor_plus5,13,0.000129085784288603,0.0001253335838742235,2.90674951936654,0.00023070096883378812
station_v0_bogota__RoundRobin__seed3__2022-08-24,station_v0_bogota,RoundRobin,3,2022-08-24,bogota_underground,13,9.853529006142996e-05,9.851249455691416e-05,0.023134355723300457,0.00022658636705103735
station_v0_bogota__RoundRobin__seed3__2022-09-17,station_v0_bogota,RoundRobin,3,2022-09-17,default,13,0.00019683590500015784,0.00019683590500015784,0.0,0.00021957122331696345
station_v0_bogota__RoundRobin__seed3__2022-09-17,station_v0_bogota,RoundRobin,3,2022-09-17,bogota_outdoor,13,9.685817404366797e-05,9.617074631621599e-05,0.7097260858356265,0.0002168083994573482
station_v0_bogota__RoundRobin__seed3__2022-09-17,station_v0_bogota,RoundRobin,3,2022-09-17,bogota_outdoor_plus5,13,0.00011294733212973317,0.0001103192021608019,2.326863255090036,0.0002127371762703547
station_v0_bogota__RoundRobin__seed3__2022-09-17,station_v0_bogota,RoundRobin,3,2022-09-17,bogota_underground,13,8.07183446964462e-05,8.070725643503244e-05,0.013736978199265677,0.00020834248018954175
station_v0_bogota__RoundRobin__seed3__2022-11-09,station_v0_bogota,RoundRobin,3,2022-11-09,default,13,0.0002420168053280871,0.0002420168053280871,0.0,0.00023655420088294666
station_v0_bogota__RoundRobin__seed3__2022-11-09,station_v0_bogota,RoundRobin,3,2022-11-09,bogota_outdoor,13,0.00011317350169452922,0.00011178529555014215,1.2266176477723754,0.00023476867383241345
station_v0_bogota__RoundRobin__seed3__2022-11-09,station_v0_bogota,RoundRobin,3,2022-11-09,bogota_outdoor_plus5,13,0.0001290207546793833,0.00012527109278363566,2.906247064718823,0.00023102814740585828
station_v0_bogota__RoundRobin__seed3__2022-11-09,station_v0_bogota,RoundRobin,3,2022-11-09,bogota_underground,13,9.848594278355682e-05,9.846316683483026e-05,0.02312609097585941,0.00022688089537723736
station_v0_bogota__RoundRobin__seed4__2022-01-17,station_v0_bogota,RoundRobin,4,2022-01-17,default,13,0.00019661798648219243,0.00019661798648219243,0.0,0.00020633089844104374
station_v0_bogota__RoundRobin__seed4__2022-01-17,station_v0_bogota,RoundRobin,4,2022-01-17,bogota_outdoor,13,9.161695290264936e-05,9.074406097185983e-05,0.9527624562203632,0.00020685387118866868
station_v0_bogota__RoundRobin__seed4__2022-01-17,station_v0_bogota,RoundRobin,4,2022-01-17,bogota_outdoor_plus5,13,0.00010731348191527694,0.00010419200848026122,2.908743038903625,0.000205199787255986
station_v0_bogota__RoundRobin__seed4__2022-01-17,station_v0_bogota,RoundRobin,4,2022-01-17,bogota_underground,13,8.007429216682655e-05,8.006011476631044e-05,0.017705308573398602,0.00020242229059568094
station_v0_bogota__RoundRobin__seed4__2022-02-14,station_v0_bogota,RoundRobin,4,2022-02-14,default,13,0.000196004057672538,0.000196004057672538,0.0,0.00020872039615979723
station_v0_bogota__RoundRobin__seed4__2022-02-14,station_v0_bogota,RoundRobin,4,2022-02-14,bogota_outdoor,13,9.132999831375437e-05,9.046048738851217e-05,0.952054025288699,0.00020941892977069935
station_v0_bogota__RoundRobin__seed4__2022-02-14,station_v0_bogota,RoundRobin,4,2022-02-14,bogota_outdoor_plus5,13,0.0001070982482954636,0.00010398133666056763,2.910329239276633,0.00020762846923239438
station_v0_bogota__RoundRobin__seed4__2022-02-14,station_v0_bogota,RoundRobin,4,2022-02-14,bogota_underground,13,7.985318924243385e-05,7.983906052782207e-05,0.01769336296498571,0.00020457349513708378
station_v0_bogota__RoundRobin__seed4__2022-03-05,station_v0_bogota,RoundRobin,4,2022-03-05,default,13,0.00018216727920352942,0.00018216727920352942,0.0,0.000199109881905066
station_v0_bogota__RoundRobin__seed4__2022-03-05,station_v0_bogota,RoundRobin,4,2022-03-05,bogota_outdoor,13,8.887528611440421e-05,8.826003805848636e-05,0.6922600002951097,0.00019918544072369137
station_v0_bogota__RoundRobin__seed4__2022-03-05,station_v0_bogota,RoundRobin,4,2022-03-05,bogota_outdoor_plus5,13,0.00010411963844797409,0.00010146251429387067,2.551991337763928,0.0001971105087211869
station_v0_bogota__RoundRobin__seed4__2022-03-05,station_v0_bogota,RoundRobin,4,2022-03-05,bogota_underground,13,7.468362394971678e-05,7.467386182940437e-05,0.013071299698820944,0.0001942880756238204
station_v0_bogota__RoundRobin__seed4__2022-04-06,station_v0_bogota,RoundRobin,4,2022-04-06,default,13,0.00019625215509608225,0.00019625215509608225,0.0,0.00020734445327030805
station_v0_bogota__RoundRobin__seed4__2022-04-06,station_v0_bogota,RoundRobin,4,2022-04-06,bogota_outdoor,13,9.149233943495928e-05,9.06205632499915e-05,0.9528406316328959,0.00020787440219188901
station_v0_bogota__RoundRobin__seed4__2022-04-06,station_v0_bogota,RoundRobin,4,2022-04-06,bogota_outdoor_plus5,13,0.0001073814433371677,0.00010425562565234198,2.910947727728839,0.00020619915927774514
station_v0_bogota__RoundRobin__seed4__2022-04-06,station_v0_bogota,RoundRobin,4,2022-04-06,bogota_underground,13,7.994619161129073e-05,7.993203509115612e-05,0.017707560359401135,0.00020332608800513263
station_v0_bogota__RoundRobin__seed4__2022-05-21,station_v0_bogota,RoundRobin,4,2022-05-21,default,13,0.00018211595795776007,0.00018211595795776007,0.0,0.00020068263021174698
