run_id,timestamp_utc,git_commit,config_name,n_ports,transformer_kw,oversubscription_ratio,algorithm,algorithm_family,seed,eval_day,sim_steps,runtime_s,notes,day_type,scenario_id,analysis_row,superseded,total_ev_served,total_profits,total_energy_charged,total_energy_discharged,average_user_satisfaction,power_tracker_violation,tracking_error,energy_tracking_error,energy_user_satisfaction,std_energy_user_satisfaction,min_energy_user_satisfaction,total_steps_min_emergency_battery_capacity_violation,total_transformer_overload,battery_degradation,battery_degradation_calendar,battery_degradation_cycling,total_reward,saved_grid_energy,voltage_violation,voltage_violation_counter
station_v0_bogota__TD3_vanilla_ts101__seed40__2022-01-17,2026-09-09T04:52:34.081194,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,40,2022-01-17,96,0.2678,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,40_weekday,True,False,15,-50.70132932493796,236.72664942558134,0,0.9812232142857142,398.34434994736256,55289.20025048632,411.31060921882823,97.99714285714285,7.49400522322438,69.95714285714286,0,0.0,0.0005241515362823782,0.00024204968796341737,0.00028210184831896096,-45305.03712074824,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed40__2022-01-17,2026-09-09T04:52:40.530126,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,40,2022-01-17,96,0.3413,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,40_weekday,True,False,15,-47.806744706772164,225.9761842303245,0,0.97175,353.0036635816131,53428.624463784516,399.39073123121045,96.98666666666666,11.27486092547881,54.800000000000004,0,19.412515377596762,0.0005074793460788243,0.00023831499114128409,0.00026916435493754026,-36477.73907025786,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed40__2022-01-17,2026-09-09T04:52:49.364601,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,40,2022-01-17,96,0.2213,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,40_weekday,True,False,15,-57.0805355860024,257.74675805679436,0,1.0,348.70257925720693,43024.36579897711,365.4696152425376,100.0,0.0,100.0,0,0.0,0.0005596434763065236,0.0002482653012716806,0.0003113781750348429,-15678.212410422311,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed40__2022-01-17,2026-09-09T04:52:55.396489,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,40,2022-01-17,96,0.2605,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,40_weekday,True,False,15,-55.782379663191435,257.72459083598085,0,1.0,418.9056602675757,53285.15249183172,400.5933229685354,100.0,0.0,100.0,0,3.778805268573933,0.0005792180856419227,0.0002475041718674456,0.00033171391377447723,-29186.903881990693,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed40__2022-01-17,2026-09-09T04:53:01.823676,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,40,2022-01-17,96,0.296,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekday,40_weekday,True,False,15,-50.26299731618167,227.3909118158027,0,0.9729285714285714,306.9719820007415,48312.56998181893,374.96016285529646,97.11238095238096,7.4868462733103724,74.61428571428571,0,0.0,0.000520504605546712,0.0002392901282585923,0.00028121447728811973,-41206.33399939527,0,0,0
station_v0_bogota__RandomPolicy__seed40__2022-01-17,2026-09-09T04:53:07.617516,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,40,2022-01-17,96,0.2501,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekday,40_weekday,True,False,15,-58.41646745443953,257.9092450159927,0,1.0,475.3159902048263,60040.438653824334,428.61383375714894,100.0,0.0,100.0,0,8.672232117929383,0.0005690300896508482,0.0002521811786112823,0.0003168489110395657,-27384.8503969642,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed40__2022-01-17,2026-09-09T04:53:19.300399,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,40,2022-01-17,96,11.672,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekday,40_weekday,True,False,15,-53.414433232636696,256.77050476254874,0,1.0,0,9544.539066357589,192.0945789081796,100.0,0.0,100.0,0,0.0,0.000531913206466649,0.00022936234765233123,0.00030255085881431774,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed40__2022-01-17,2026-09-09T04:53:30.928155,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,40,2022-01-17,96,11.6089,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekday,40_weekday,True,False,15,-53.6361919504056,257.83640783603425,0,1.0,0,9434.007227483497,191.0286758346941,100.0,0.0,100.0,0,0.0,0.0005491268162109298,0.0002292614717880845,0.0003198653444228453,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed40__2022-01-17,2026-09-09T04:53:39.866816,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,40,2022-01-17,96,3.0368,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,40_weekday,True,False,15,-55.788951900805344,256.87074932886384,0,1.0,0.0021390655525479474,13966.916607001305,191.99540387464077,100.0,0.0,100.0,0,0.0,0.0005307767894043147,0.00024187663249361605,0.00028890015691069855,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed40__2022-01-17,2026-09-09T04:53:50.755505,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,40,2022-01-17,96,5.1102,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,40_weekday,True,False,15,-53.03467292232314,258.0446299268759,0,1.0,447.6558699896641,56199.97935735017,414.6483887386846,100.0,0.0,100.0,0,0.0,0.0005699064699002081,0.0002180559620105591,0.0003518505078896491,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed40__2022-03-05,2026-09-09T04:53:56.430169,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,40,2022-03-05,96,5.6525,,weekend,40_weekend,True,False,11,-47.486063209101594,156.6702050074785,0,1.0,343.44120311135913,27430.979641263093,278.37065645476633,100.0,0.0,100.0,0,0.0,0.0003498017074968818,0.00015615181535836252,0.00019364989213851923,-13005.725687775743,0,0,0
station_v0_bogota__RoundRobin__seed40__2022-03-05,2026-09-09T04:54:02.282244,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,40,2022-03-05,96,5.824,,weekend,40_weekend,True,False,11,-43.9832141965108,156.54655394138308,0,1.0,0.0008452386886124152,7585.792877500584,106.77412858452644,100.0,0.0,100.0,0,0.0,0.0003295612164313311,0.00015241840292519893,0.00017714281350613215,-2736.546850673116,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed40__2022-03-05,2026-09-09T04:54:08.703027,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,40,2022-03-05,96,0.2944,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekend,40_weekend,True,False,11,-43.7333584067583,149.61829485952416,0,0.993295918367347,192.1864342078856,16906.92360094306,209.79518215098386,99.14675324675324,2.6982031464034093,90.61428571428571,0,0.0,0.00028822099389670637,0.00014348058732199632,0.00014474040657471004,-16146.474994197799,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed40__2022-03-05,2026-09-09T04:54:14.904716,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,40,2022-03-05,96,0.4315,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekend,40_weekend,True,False,11,-41.09897840673573,153.29876039642048,0,0.9968163265306123,200.44026818360976,15809.26473514845,210.24163360194962,99.5948051948052,1.2813384804838104,95.54285714285714,0,0.0,0.00032113358594450996,0.00014590466435414923,0.0001752289215903607,-13435.275081474529,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed40__2022-03-05,2026-09-09T04:54:21.070779,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,40,2022-03-05,96,0.3307,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekend,40_weekend,True,False,11,-37.02888840560834,124.16411902577845,0,0.9673061224489796,182.7849136549872,20210.419864803513,230.54859770828034,95.83896103896103,13.15836054958375,54.22857142857143,0,0.0,0.00027030280640187105,0.0001449164550728619,0.0001253863513290091,-17399.648027162708,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed40__2022-03-05,2026-09-09T04:54:26.860366,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,40,2022-03-05,96,0.2606,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekend,40_weekend,True,False,11,-45.571141891265526,149.17176818671385,0,0.9925714285714287,238.89298538373234,18787.201604637827,233.59498441171758,99.05454545454545,2.989789787795556,89.60000000000001,0,0.0,0.00030506354430000964,0.00014998803114960876,0.00015507551315040085,-13570.714365247966,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed40__2022-03-05,2026-09-09T04:54:32.561833,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,40,2022-03-05,96,0.2414,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekend,40_weekend,True,False,11,-41.339233823909325,141.17315861389898,0,0.9845306122448979,156.0675229793358,14560.20086118964,200.1808627823341,98.03116883116883,4.248679018462416,87.34285714285714,0,0.0,0.0003026586096805551,0.00014747979600283133,0.00015517881367772368,-13145.776509688356,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed40__2022-03-05,2026-09-09T04:54:38.272660,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,40,2022-03-05,96,0.2899,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekend,40_weekend,True,False,11,-44.91506568830756,156.39519353701013,0,1.0,249.23367690273503,20057.779351003486,231.54190482092255,100.0,0.0,100.0,0,0.0,0.00030838886012307594,0.00014489711798337712,0.00016349174213969875,-18089.397365100627,0,0,0
station_v0_bogota__RandomPolicy__seed40__2022-03-05,2026-09-09T04:54:43.904492,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,40,2022-03-05,96,0.219,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekend,40_weekend,True,False,11,-47.38071521393298,156.62856205911092,0,1.0,244.21181384537118,18659.33769608284,228.79760477013988,100.0,0.0,100.0,0,0.0,0.00033365304947386164,0.00015500212987870605,0.0001786509195951556,-7946.5434959353815,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed40__2022-03-05,2026-09-09T04:54:55.357422,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,40,2022-03-05,96,11.4439,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekend,40_weekend,True,False,11,-45.394790907175135,155.9043565875477,0,1.0,0,3073.9976974993942,107.41590331901752,100.0,0.0,100.0,0,0.0,0.0003096279057631022,0.00014533950183722732,0.0001642884039258749,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed40__2022-03-05,2026-09-09T04:55:06.607089,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,40,2022-03-05,96,11.2271,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekend,40_weekend,True,False,11,-45.59030135140747,156.4487300091848,0,1.0,0,3040.4371197284804,106.87152989738038,100.0,0.0,100.0,0,0.0,0.00031522519020227,0.00014530277579121408,0.0001699224144110559,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed40__2022-03-05,2026-09-09T04:55:15.400751,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,40,2022-03-05,96,2.9126,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,40_weekend,True,False,11,-44.356806147558615,156.26211229730123,0,1.0,0.00022618376773353432,4318.32014726366,107.05826070114786,100.0,0.0,100.0,0,0.0,0.0003168144299464852,0.00015091801605446068,0.00016589641389202456,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed40__2022-03-05,2026-09-09T04:55:25.875375,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,40,2022-03-05,96,4.9526,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekend,40_weekend,True,False,11,-49.918263712848,156.67450656919726,0,1.0,359.6371290822258,27421.457057456897,286.46431787848104,100.0,0.0,100.0,0,0.0,0.00033148917365957215,0.00013783223387455176,0.00019365693978502037,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed41__2022-01-17,2026-09-09T04:55:32.293402,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,41,2022-01-17,96,6.3871,,weekday,41_weekday,True,False,12,-34.37986816928356,156.64702298514823,0,1.0,446.1227648758001,50223.3953929935,338.20653507126474,100.0,0.0,100.0,0,33.246430005538,0.0004084492538018262,0.00022656940137549488,0.0001818798524263313,-27853.775676090037,0,0,0
station_v0_bogota__RoundRobin__seed41__2022-01-17,2026-09-09T04:55:39.403519,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,41,2022-01-17,96,7.084,,weekday,41_weekday,True,False,12,-31.675830303989827,156.48845024368984,0,1.0,0.0015707292808975204,7462.987329140626,115.30451073946335,100.0,0.0,100.0,0,0.0,0.0003878994903851803,0.00021853505410122007,0.00016936443628396024,-3279.612766666936,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed41__2022-01-17,2026-09-09T04:55:46.650173,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,41,2022-01-17,96,0.2891,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekday,41_weekday,True,False,12,-31.774986689575076,156.12550726311343,0,1.0,248.87786332910838,19207.443485700333,240.10560001995339,100.0,0.0,100.0,0,0.0,0.00037245021735649226,0.00021817340232780638,0.00015427681502868588,-15571.649441975691,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed41__2022-01-17,2026-09-09T04:55:54.511277,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,41,2022-01-17,96,0.4827,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekday,41_weekday,True,False,12,-26.927705066521632,139.33605585244345,0,0.9851339285714286,201.63076743974017,22575.08015170445,233.27150348593938,98.01785714285712,6.071510153513512,77.94285714285715,0,11.474943906801116,0.00035915764758193494,0.0002134972726771751,0.00014566037490475978,-17446.935966908986,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed41__2022-01-17,2026-09-09T04:56:02.197453,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,41,2022-01-17,96,0.4254,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekday,41_weekday,True,False,12,-25.324246421635003,130.1846831730037,0,0.9766607142857142,157.01179541801207,17285.198009799584,220.11339015451506,96.88809523809523,7.572068331761255,74.01428571428572,0,0.0,0.0003481395519067024,0.00021266259517176692,0.0001354769567349355,-8584.306260234871,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed41__2022-01-17,2026-09-09T04:56:08.990034,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,41,2022-01-17,96,0.4099,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekday,41_weekday,True,False,12,-33.33300510857083,156.46356369275952,0,1.0,368.291297804688,36170.63672049429,299.47426082809756,100.0,0.0,100.0,0,0.0,0.0003846018120576911,0.0002232150429792195,0.00016138676907847152,-25881.184604823644,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed41__2022-01-17,2026-09-09T04:56:15.342909,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,41,2022-01-17,96,0.2409,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekday,41_weekday,True,False,12,-31.302425247552385,156.27907759909573,0,1.0,296.25140034793765,29013.584649843535,263.6387981933859,100.0,0.0,100.0,0,17.709174032861426,0.0003825021508311204,0.00021682226708935774,0.0001656798837417626,-18584.904171457012,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed41__2022-01-17,2026-09-09T04:56:21.408324,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,41,2022-01-17,96,0.2863,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekday,41_weekday,True,False,12,-31.388485938906555,156.32685808856937,0,1.0,281.04375157401233,25740.516199830912,255.98719331694946,100.0,0.0,100.0,0,7.220152658607816,0.00038466998768390637,0.00021731388322297266,0.00016735610446093373,-21982.663069270715,0,0,0
station_v0_bogota__RandomPolicy__seed41__2022-01-17,2026-09-09T04:56:27.262909,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,41,2022-01-17,96,0.2556,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekday,41_weekday,True,False,12,-33.78541831055682,156.5607171740636,0,1.0,368.92483107995736,34959.00250514268,299.693873984428,100.0,0.0,100.0,0,0.0,0.00039460884722406967,0.00022574799551543763,0.000168860851708632,-16580.640005414276,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed41__2022-01-17,2026-09-09T04:56:38.608375,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,41,2022-01-17,96,11.3395,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekday,41_weekday,True,False,12,-31.105795906469424,155.588798766344,0,1.0,0,3966.6863680935226,116.20337685216872,100.0,0.0,100.0,0,0.0,0.00036625230480276096,0.00021281226393995496,0.000153440040862806,,0,0,0
station_v0_bogota__Optimal_Oracle_Balanced__seed41__2022-01-17,2026-09-09T04:56:50.111618,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Balanced,optimal,41,2022-01-17,96,11.4806,"reward=none,state=none,solver=gurobi,objective=tracking_error_plus_satisfaction_penalty,satisfaction_weight=1.0,mip_gap=default_full_optimality,status=OPTIMAL",weekday,41_weekday,True,False,12,-31.261718187324195,156.343672510614,0,1.0,0,3908.9470226936114,115.4485031078988,100.0,0.0,100.0,0,0.0,0.0003748735982023537,0.00021272553913011336,0.00016214805907224035,,0,0,0
station_v0_bogota__MPC_TrackingG2V__seed41__2022-01-17,2026-09-09T04:56:58.948034,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_TrackingG2V,mpc,41,2022-01-17,96,2.9299,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=tracking_error,price_basis=none,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,41_weekday,True,False,12,-31.525305730885574,155.6275822512269,0,1.0,0.0012526491574011978,5266.820561670045,116.16521969186452,100.0,0.0,100.0,0,0.0,0.0003690268326623594,0.0002169262377766297,0.00015210059488572972,,0,0,0
station_v0_bogota__MPC_EnergyMaxG2V__seed41__2022-01-17,2026-09-09T04:57:09.591113,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,MPC_EnergyMaxG2V,mpc,41,2022-01-17,96,4.8824,"reward=none,state=none,solver=gurobi,control_horizon=10,objective=flat_price_energy_delivery,price_basis=flat_constant_1.0,info=causal_transformer_forecast+noncausal_departure_time+noncausal_arrival_within_horizon",weekday,41_weekday,True,False,12,-33.10703550100746,156.6408503959555,0,1.0,417.6520055568973,40637.75830970631,323.9773280010061,100.0,0.0,100.0,0,0.0,0.00037883808291147754,0.000197394104215567,0.00018144397869591052,,0,0,0
station_v0_bogota__ChargeAsFastAsPossible__seed41__2022-03-05,2026-09-09T04:57:15.194288,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,ChargeAsFastAsPossible,heuristic,41,2022-03-05,96,5.5861,,weekend,41_weekend,True,False,12,-39.44213268714912,148.84802068434618,0,1.0,393.6674578245696,39363.96042587164,304.4501664476439,100.0,0.0,100.0,0,0.0,0.00036076821595697043,0.00019116130253056757,0.00016960691342640286,-19662.897210688257,0,0,0
station_v0_bogota__RoundRobin__seed41__2022-03-05,2026-09-09T04:57:20.728884,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RoundRobin,heuristic,41,2022-03-05,96,5.5123,,weekend,41_weekend,True,False,12,-42.475895520437405,148.686197212727,0,1.0,0.00265807764894177,10101.635903984152,107.77959004580279,100.0,0.0,100.0,0,0.0,0.000341046555584513,0.0001847018974141483,0.00015634465817036475,-5910.721717902464,0,0,0
station_v0_bogota__TD3_vanilla_ts100__seed41__2022-03-05,2026-09-09T04:57:26.343393,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts100,rl,41,2022-03-05,96,0.3431,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=100",weekend,41_weekend,True,False,12,-41.68410245444879,148.4110350864171,0,1.0,216.70321514090887,19803.294202762452,216.40503070374265,100.0,0.0,100.0,0,0.0,0.0003302098509960253,0.00018474813679375944,0.00014546171420226585,-8620.957063287784,0,0,0
station_v0_bogota__TD3_vanilla_ts101__seed41__2022-03-05,2026-09-09T04:57:31.858113,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts101,rl,41,2022-03-05,96,0.249,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=101",weekend,41_weekend,True,False,12,-41.112617089154746,142.7461672976341,0,0.9949910714285715,235.45956351879838,21429.506808112877,231.44807268147036,99.33214285714286,2.215031556415929,91.98571428571428,0,0.0,0.00032208308699685815,0.00018405101744500043,0.00013803206955185772,-20105.89549880745,0,0,0
station_v0_bogota__TD3_vanilla_ts102__seed41__2022-03-05,2026-09-09T04:57:37.803194,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_vanilla_ts102,rl,41,2022-03-05,96,0.266,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,train_seed=102",weekend,41_weekend,True,False,12,-42.6260112282345,144.61403456041404,0,0.9964821428571429,223.88923676117193,23977.468965681284,223.7950420398772,99.53095238095239,1.5556549611905102,94.37142857142857,0,18.359999999999985,0.00033108347851708124,0.00018194905548808273,0.00014913442302899856,-18899.08308058454,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts100__seed41__2022-03-05,2026-09-09T04:57:44.190041,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts100,rl,41,2022-03-05,96,0.46,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=100",weekend,41_weekend,True,False,12,-40.31118669625114,148.57746338691288,0,1.0,300.87194596376685,26360.692983320165,258.3229678146758,100.0,0.0,100.0,0,0.0,0.0003349716246887493,0.0001849931009750892,0.0001499785237136601,-16490.205823938883,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts101__seed41__2022-03-05,2026-09-09T04:57:49.782669,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts101,rl,41,2022-03-05,96,0.2767,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=101",weekend,41_weekend,True,False,12,-39.151007976281626,130.45600766100515,0,0.9750535714285715,208.456568974066,24567.942424836103,230.2367350457331,97.87142857142857,4.8042427394252005,85.62857142857142,0,0.0,0.0003085521117149816,0.00018141197920668414,0.00012714013250829744,-22552.288214793552,0,0,0
station_v0_bogota__TD3_TrackingOnly_ts102__seed41__2022-03-05,2026-09-09T04:57:55.588408,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,TD3_TrackingOnly_ts102,rl,41,2022-03-05,96,0.2297,"reward=SquaredTrackingErrorReward,state=PublicPST,train_seed=102",weekend,41_weekend,True,False,12,-25.298629724802094,100.77020842103688,0,0.9575714285714285,98.04599808647613,17757.36058691256,204.7172488419065,94.34285714285716,8.400607363853682,76.34285714285713,0,0.0,0.0002753715339668636,0.0001762667075469446,9.910482641991901e-05,-10287.979049421572,0,0,0
station_v0_bogota__RandomPolicy__seed41__2022-03-05,2026-09-09T04:58:01.472511,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,RandomPolicy,rl,41,2022-03-05,96,0.261,"reward=SqTrError_TrPenalty_UserIncentives,state=PublicPST,control=random_policy",weekend,41_weekend,True,False,12,-39.861402566926884,148.7521217589891,0,1.0,340.462027251677,31511.999260281602,277.9433500865547,100.0,0.0,100.0,0,0.0,0.000346303526896985,0.0001903330874316746,0.00015597043946531035,-14034.892197025907,0,0,0
station_v0_bogota__Optimal_Oracle_Tracking__seed41__2022-03-05,2026-09-09T04:58:13.448670,07eb8a4fecac3a57be1571389199f4917c39ca03,station_v0_bogota,8,100,4.0,Optimal_Oracle_Tracking,optimal,41,2022-03-05,96,11.964,"reward=none,state=none,solver=gurobi,objective=tracking_error_only,mip_gap=default_full_optimality,status=OPTIMAL",weekend,41_weekend,True,False,12,-45.17320415767382,148.05968419066824,0,1.0,0,3537.254799597965,108.40477402903701,100.0,0.0,100.0,0,0.0,0.00032260058050964907,0.00017807463375944354,0.00014452594675020553,,0,0,0
