config_name,algorithm,seed,eval_day,algorithm_family,total_energy_charged_kwh,retail_revenue_cop,energy_purchase_cost_cop,gross_margin_cop,retail_tariff_cop_per_kwh,retail_tariff_month,energy_purchase_cost_cop_per_kwh,cu_tariff_month,cu_with_contribution
station_v0_bogota,TD3_vanilla_ts101,9,2022-03-05,rl,143.83891462114278,208566.42620065704,124530.1944807725,84036.23171988454,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,9,2022-03-05,rl,142.8103990899234,207075.07868038895,123639.74533169072,83435.33334869823,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,9,2022-03-05,rl,159.12969331681722,230738.05530938497,137768.36198050765,92969.69332887733,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,9,2022-03-05,rl,157.66959885677528,228620.91834232415,136504.26841064004,92116.64993168411,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,9,2022-03-05,rl,115.68153024704246,167738.21885821156,100152.61514897484,67585.60370923672,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,9,2022-03-05,rl,171.70786502776144,248976.40429025408,148658.05878823227,100318.34550202181,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,9,2022-03-05,optimal,171.20334062424956,248244.84390516186,148221.26098386123,100023.58292130064,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,9,2022-03-05,optimal,171.71198092521286,248982.37234155863,148661.62217378366,100320.75016777497,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,9,2022-03-05,mpc,171.18034256765296,248211.4967230968,148201.35015188507,100010.14657121172,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,9,2022-03-05,mpc,171.7999772469611,249109.9670080936,148737.8060012949,100372.1610067987,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,10,2022-01-17,heuristic,187.952305786884,272530.84339098184,162721.87018651137,109808.97320447047,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,10,2022-01-17,heuristic,185.8259866149343,269447.68059165473,160880.98491072544,108566.69568092929,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,10,2022-01-17,rl,187.4348383650974,271780.51562939124,162273.86681522426,109506.64881416698,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,10,2022-01-17,rl,152.63561594872405,221321.64312564986,132146.03981719125,89175.60330845861,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,10,2022-01-17,rl,180.69330747632733,262005.29584067463,156437.30892066637,105567.98692000826,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,10,2022-01-17,rl,187.70523692655644,272172.5935435068,162507.96747939088,109664.62606411593,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,10,2022-01-17,rl,187.65174062361305,272095.02390423894,162461.65243991016,109633.37146432878,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,10,2022-01-17,rl,173.45483699149008,251509.51363766062,150170.51985600794,101338.99378165268,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,10,2022-01-17,rl,187.84941558327648,272381.6525957509,162632.7918095008,109748.86078625006,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,10,2022-01-17,optimal,186.7115923423493,270731.8088964065,161647.70825370084,109084.10064270566,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,10,2022-01-17,optimal,187.69772600691817,272161.70271003136,162501.46481433848,109660.23789569287,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,10,2022-01-17,mpc,186.670320013419,270671.9640194576,161611.97626029764,109059.98775915994,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,10,2022-01-17,mpc,187.9472161425765,272523.4634067359,162717.46376842124,109805.99963831468,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,10,2022-03-05,heuristic,180.2539634887929,261368.2470587497,156056.94181100256,105311.30524774714,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,10,2022-03-05,heuristic,180.11112673375317,261161.13376394208,155933.27924770422,105227.85451623786,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,10,2022-03-05,rl,179.95746634637084,260938.32620223772,155800.2460002335,105138.0802020042,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,10,2022-03-05,rl,123.17779887972742,178607.80837560477,106642.59592481112,71965.21245079365,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,10,2022-03-05,rl,86.55077675677646,125498.62629732586,74932.33031111192,50566.29598621394,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,10,2022-03-05,rl,179.83152991367731,260755.7183748321,155691.21508536013,105064.50328947196,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,10,2022-03-05,rl,132.99487899178575,192842.57453808933,115141.84592824691,77700.72860984242,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,10,2022-03-05,rl,179.84881867265506,260780.78707534983,155706.18302726586,105074.60404808397,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,10,2022-03-05,rl,180.175575402751,261254.58433398895,155989.0764240488,105265.50790994015,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,10,2022-03-05,optimal,179.34408058959662,260048.9168549151,155269.20022737005,104779.71662754504,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,10,2022-03-05,optimal,180.01435972074847,261020.8215950853,155849.50209337476,105171.31950171053,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,10,2022-03-05,mpc,179.3989750481287,260128.51381978663,155316.72573613047,104811.78808365617,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,10,2022-03-05,mpc,180.2598163064094,261376.73364429362,156062.00895516144,105314.72468913218,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,11,2022-01-17,heuristic,203.7261776917863,295402.9576530901,176378.28118770744,119024.67646538268,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,11,2022-01-17,heuristic,203.65108444757172,295294.072448979,176313.26834795636,118980.80410102266,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,11,2022-01-17,rl,202.01894469795008,292927.4698120276,174900.2245901143,118027.2452219133,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,11,2022-01-17,rl,203.2432857677224,294702.7643631975,175960.21195119197,118742.55241200552,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,11,2022-01-17,rl,203.41043290848103,294945.12771729747,176104.9215104959,118840.20620680158,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,11,2022-01-17,rl,192.38753777661628,278961.92977609363,166561.72328678996,112400.20648930367,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,11,2022-01-17,rl,203.2153838279627,294662.3065505459,175936.05552597274,118726.25102457317,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,11,2022-01-17,rl,195.55720490793743,283557.94711650925,169305.89905690326,114252.048059606,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,11,2022-01-17,rl,203.67125876472733,295323.3252088546,176330.73449503846,118992.59071381617,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,11,2022-01-17,optimal,202.6766816084991,293881.1883323237,175469.6678843966,118411.52044792709,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,11,2022-01-17,optimal,203.5491765572336,295146.30600798875,176225.0404199554,118921.26558803336,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,11,2022-01-17,mpc,202.5425953998445,293686.7633297745,175353.58120726244,118333.18212251205,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,11,2022-01-17,mpc,203.73743833382136,295419.285584041,176388.03021804668,119031.2553659943,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,11,2022-03-05,heuristic,179.05504751672865,259629.81889925656,155018.96652065427,104610.85237860229,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,11,2022-03-05,heuristic,178.98970174670094,259535.06753271638,154962.39266877642,104572.67486393996,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,11,2022-03-05,rl,178.63820667220352,259025.3996746951,154658.08176583692,104367.31790885818,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,11,2022-03-05,rl,152.00859161218045,220412.45783766167,131603.18628704877,88809.2715506129,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,11,2022-03-05,rl,178.7463391585742,259182.19177993256,154751.6987094359,104430.49307049665,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,11,2022-03-05,rl,174.50219423363484,253028.1816387705,151077.28143300305,101950.90020576745,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,11,2022-03-05,rl,150.36262955413804,218025.81285350016,130178.17570673487,87847.6371467653,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,11,2022-03-05,rl,162.84636952819648,236127.2358158849,140986.11715228567,95141.11866359922,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,11,2022-03-05,rl,178.99800066206896,259547.10095999998,154969.57755019382,104577.52340980616,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,11,2022-03-05,optimal,178.22498634266844,258426.23019686923,154300.33151350814,104125.8986833611,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,11,2022-03-05,optimal,178.86723688680215,259357.49348586312,154856.36730797315,104501.12617788996,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,11,2022-03-05,mpc,178.2876572873019,258517.10306658776,154354.5896045404,104162.51346204735,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,11,2022-03-05,mpc,179.06468088571387,259643.78728428512,155027.30672063696,104616.48056364816,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,12,2022-01-17,heuristic,203.08936484129305,294479.5790198749,175826.95313904513,118652.62588082979,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,12,2022-01-17,heuristic,202.9350402043669,294255.808296332,175693.344809893,118562.46348643902,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,12,2022-01-17,rl,177.01224197940024,256667.75087013034,153250.3841344485,103417.36673568183,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,12,2022-01-17,rl,202.73821819715755,293970.41638587846,175522.9438936984,118447.47249218007,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,12,2022-01-17,rl,197.54534385438177,286440.7485888536,171027.15321338535,115413.59537546823,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,12,2022-01-17,rl,183.50632462240964,266084.170702494,158872.71086458428,107211.4598379097,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,12,2022-01-17,rl,173.21164684181454,251156.8879206311,149959.97518723962,101196.91273339148,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,12,2022-01-17,rl,202.35423306097556,293413.6379384146,175190.5043462198,118223.13359219479,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,12,2022-01-17,rl,202.9935475244735,294340.6439104866,175743.99819510945,118596.64571537715,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,12,2022-01-17,optimal,202.18032860493537,293161.4764771563,175039.94456350175,118121.53191365453,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,12,2022-01-17,optimal,202.83686470342812,294113.4538199708,175608.34824093696,118505.10557903381,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,12,2022-01-17,mpc,201.8155130616792,292632.4939394349,174724.101311549,117908.39262788589,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,12,2022-01-17,mpc,203.09432947887015,294486.7777443617,175831.25133112082,118655.5264132409,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,12,2022-03-05,heuristic,193.5298856487124,280618.334190633,167550.72409405772,113067.61009657526,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,12,2022-03-05,heuristic,193.38250099751517,280404.626446397,167423.12413736022,112981.50230903676,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,12,2022-03-05,rl,193.06692015264832,279947.0342213401,167149.90639173702,112797.12782960307,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,12,2022-03-05,rl,170.41530254320804,247102.18868765165,147539.0079527616,99563.18073489005,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,12,2022-03-05,rl,190.3846417117295,276057.7304820078,164827.6929853095,111230.03749669829,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,12,2022-03-05,rl,173.1894893730884,251124.75959097818,149940.79210387907,101183.96748709911,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,12,2022-03-05,rl,169.16075373087915,245283.09290977477,146452.86789117652,98830.22501859826,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,12,2022-03-05,rl,177.4282794452493,257271.00519561148,153610.57335493818,103660.4318406733,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,12,2022-03-05,rl,193.45666886654251,280512.16985648667,167487.33582290114,113024.83403358553,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,12,2022-03-05,optimal,192.87812615327024,279673.28292224184,166986.45581564447,112686.82710659737,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,12,2022-03-05,optimal,193.339003570364,280341.5551770278,167385.46573958368,112956.08943744414,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,12,2022-03-05,mpc,192.7103321982505,279429.98168746324,166841.18626945565,112588.79541800759,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,12,2022-03-05,mpc,193.54996056743695,280647.4428227836,167568.10418580507,113079.33863697853,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,13,2022-01-17,heuristic,263.56857939162205,382174.44011785195,228187.52864695978,153986.91147089217,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,13,2022-01-17,heuristic,263.43345073799964,381978.5035700995,228070.53946110667,153907.9641089928,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,13,2022-01-17,rl,200.98427580727133,291427.1999205434,174004.44809931694,117422.75182122647,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,13,2022-01-17,rl,244.9286840457264,355146.5918663033,212049.82489245417,143096.76697384912,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,13,2022-01-17,rl,257.2306529303329,372984.4467489827,222700.3959269444,150284.05082203832,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,13,2022-01-17,rl,224.0274234289988,324839.76397204824,193954.31814902512,130885.44582302312,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,13,2022-01-17,rl,243.43515919551905,352980.9808335026,210756.78857785134,142224.19225565126,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,13,2022-01-17,rl,250.8342481802363,363709.65986134263,217162.63495589365,146547.02490544898,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,13,2022-01-17,rl,263.4164085945487,381953.7924620957,228055.7850294294,153898.0074326663,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,13,2022-01-17,optimal,262.20926837879824,380203.43914925744,227010.68950553093,153192.7496437265,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,13,2022-01-17,optimal,263.31224093421747,381802.74935461534,227965.6006795695,153837.14867504584,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,13,2022-01-17,mpc,262.53987787977155,380682.82292566873,227296.91848300782,153385.90444266092,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,13,2022-01-17,mpc,263.59042764033984,382206.1200784928,228206.44401954208,153999.67605895072,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,13,2022-03-05,heuristic,236.05868431005212,342285.0922495756,204370.52061629717,137914.57163327842,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,13,2022-03-05,heuristic,236.0489460684456,342270.9717992461,204362.08962163655,137908.88217760954,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,13,2022-03-05,rl,207.28775395738197,300567.24323820387,179461.75679777394,121105.48644042993,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,13,2022-03-05,rl,231.8406469823176,336168.9381243605,200718.70629238174,135450.23183197877,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,13,2022-03-05,rl,186.42882139517783,270321.7910230079,161402.89605432126,108918.89496868663,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,13,2022-03-05,rl,235.7062223811139,341774.02245261514,204065.3726480067,137708.64980460843,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,13,2022-03-05,rl,205.8268240115424,298448.8948167365,178196.93989646898,120251.95492026754,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,13,2022-03-05,rl,226.3920133828416,328268.4194051203,196001.48909434903,132266.93031077128,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,13,2022-03-05,rl,235.8453982883377,341975.8275180897,204185.86579020866,137789.96172788102,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,13,2022-03-05,optimal,235.1347176930621,340945.34065494005,203570.58589202198,137374.75476291808,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,13,2022-03-05,optimal,235.95407835159608,342133.4136098143,204279.95680479534,137853.45680501897,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,13,2022-03-05,mpc,235.24810744118017,341109.75578971126,203668.7543704373,137441.00141927396,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,13,2022-03-05,mpc,236.07560294929291,342309.6242764747,204385.16812278423,137924.45615369047,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,14,2022-01-17,heuristic,221.93641209114665,321807.7975321626,192144.00103664925,129663.79649551338,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,14,2022-01-17,heuristic,221.8523192783581,321685.8629536192,192071.1967169102,129614.66623670902,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,14,2022-01-17,rl,209.0357967081644,303101.9052268384,180975.1449117555,122126.76031508294,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,14,2022-01-17,rl,220.42291954211063,319613.2333360604,190833.677457157,128779.55587890343,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,14,2022-01-17,rl,218.0839506474229,316221.72843876324,188808.68823843883,127413.04020032441,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,14,2022-01-17,rl,179.75126341786844,260639.33195590923,155621.7234435489,105017.60851236034,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,14,2022-01-17,rl,212.6893322614419,308399.53177909076,184138.23533266434,124261.29644642642,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,14,2022-01-17,rl,173.32894019692029,251326.9632855344,150061.523258296,101265.44002723842,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,14,2022-01-17,rl,221.8736981609916,321716.86233343784,192089.70573040732,129627.15660303051,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,14,2022-01-17,optimal,221.1462214211614,320662.02106068406,191459.88437691683,129202.13668376722,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,14,2022-01-17,optimal,221.8327918982339,321657.5482524391,192054.29066300282,129603.25758943631,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,14,2022-01-17,mpc,221.14452042364377,320659.5546142835,191458.41171875445,129201.14289552905,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,14,2022-01-17,mpc,221.9421076100144,321816.0560345209,192148.93199760746,129667.12403691345,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,14,2022-03-05,heuristic,215.00846071556424,311762.26803756814,186146.04746179795,125616.22057577019,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,14,2022-03-05,heuristic,214.97620821407145,311715.5019104036,186118.1244877268,125597.3774226768,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,14,2022-03-05,rl,209.54257765706865,303836.73760274955,181413.89634625023,122422.84125649932,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,14,2022-03-05,rl,137.27479889542388,199048.45839836463,118847.23580390052,80201.22259446411,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,14,2022-03-05,rl,201.2672581631648,291837.524336589,174249.44332822878,117588.0810083602,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,14,2022-03-05,rl,186.5093292028412,270438.52734411974,161472.5966146456,108965.93072947414,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,14,2022-03-05,rl,182.86066262727056,265147.96080954233,158313.7215671797,106834.23924236264,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,14,2022-03-05,rl,165.68453357778964,240242.57368779497,143443.29031710752,96799.28337068745,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,14,2022-03-05,rl,214.942903587946,311667.2102025217,186089.2906246555,125577.91957786621,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,14,2022-03-05,optimal,214.38702173840835,310861.18152069213,185608.02952077703,125253.1519999151,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,14,2022-03-05,optimal,214.862472084558,311550.5845226091,186019.65612563505,125530.92839697402,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,14,2022-03-05,mpc,214.31984944416467,310763.7816940388,185549.87433455416,125213.90735948461,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,14,2022-03-05,mpc,215.01485625653925,311771.5415719819,186151.5844749458,125619.95709703612,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,15,2022-01-17,heuristic,197.5442950291088,286439.2277922078,171026.24518084378,115412.98261136402,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,15,2022-01-17,heuristic,197.4763627209802,286340.7259454213,170967.4320038599,115373.29394156142,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,15,2022-01-17,rl,185.58428311807305,269097.2105212059,160671.72732872757,108425.48319247834,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts101,15,2022-01-17,rl,165.80648198853103,240419.39888336998,143548.8685561136,96870.53032725639,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts102,15,2022-01-17,rl,165.7849001350333,240388.10519579827,143530.18381825663,96857.92137754164,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts100,15,2022-01-17,rl,189.46150542592537,274719.1828675918,164028.4771298073,110690.7057377845,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts101,15,2022-01-17,rl,197.1262449818463,285833.05522367713,170664.3135448507,115168.74167882642,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_TrackingOnly_ts102,15,2022-01-17,rl,197.24307224117632,286002.4547497057,170765.45808812918,115236.9966615765,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RandomPolicy,15,2022-01-17,rl,197.48852625557265,286358.36307058035,170977.96272381395,115380.4003467664,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Tracking,15,2022-01-17,optimal,196.4097791950052,284794.17983275757,170044.0250505365,114750.15478222107,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,Optimal_Oracle_Balanced,15,2022-01-17,optimal,197.3734429889596,286191.4923339914,170878.32806228613,115313.16427170526,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_TrackingG2V,15,2022-01-17,mpc,196.29844417654567,284632.74405599124,169947.63547795243,114685.10857803881,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,MPC_EnergyMaxG2V,15,2022-01-17,mpc,197.5432197397891,286437.6686226942,171025.3142367494,115412.35438594481,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,ChargeAsFastAsPossible,15,2022-03-05,heuristic,179.05595910243431,259631.14069852975,155019.7557364622,104611.38496206756,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,RoundRobin,15,2022-03-05,heuristic,178.99729769271613,259546.0816544384,154968.96894639244,104577.11270804596,1450.0,2025-08,865.7615,2026-08,True
station_v0_bogota,TD3_vanilla_ts100,15,2022-03-05,rl,162.98719472479212,236331.43235094857,141108.0381857281,95223.39416522047,1450.0,2025-08,865.7615,2026-08,True
